Drug_Name,URL
Nubain (Nalbuphine hydrochloride),https://www.rxlist.com/nubain-drug.htm
Nubeqa (Darolutamide Tablets),https://www.rxlist.com/nubeqa-drug.htm
Nucala (Mepolizumab For Injection),https://www.rxlist.com/nucala-drug.htm
Nucynta (Tapentadol Extended-Release Film-Coated Tablets),https://www.rxlist.com/nucynta-drug.htm
Nucynta ER (Tapentadol Extended-Release Film-Coated Tablets),https://www.rxlist.com/nucynta-er-drug.htm
Nuedexta Capsules (Dextromethorphan Hydrobromide and Quinidine Sulfate Capsules),https://www.rxlist.com/nuedexta-drug.htm
NuFera (Iron Supplement Tablets),https://www.rxlist.com/nufera-drug.htm
Nulecit (Sodium Ferric Gluconate Complex Injection),https://www.rxlist.com/nulecit-drug.htm
Nulibry (Fosdenopterin for Injection),https://www.rxlist.com/nulibry-drug.htm
Nulojix (Belatacept),https://www.rxlist.com/nulojix-drug.htm
"NuLytely (Polyethylene Glycol 3350, Sodium Chloride, Sodium Bicarbonate and Potassium  Chloride for Oral Solution)",https://www.rxlist.com/nulytely-drug.htm
Numbrino (Cocaine Hydrochloride Nasal Solution),https://www.rxlist.com/numbrino-drug.htm
Numorphan (Oxymorphone),https://www.rxlist.com/numorphan-drug.htm
Nuplazid (Pimavanserin Tablets),https://www.rxlist.com/nuplazid-drug.htm
Nuromax (Doxacurium Chloride),https://www.rxlist.com/nuromax-drug.htm
"Nurtec ODT (Rimegepant Orally Disintegrating Tablets, for Sublingual or Oral Use)",https://www.rxlist.com/nurtec-odt-drug.htm
Nusinersen (Spinraza Solution),https://www.rxlist.com/spinraza-drug.htm
NutreStore (L-glutamine Powder for Oral Solution),https://www.rxlist.com/nutrestore-drug.htm
Nutrilipid (20% Soybean oil I.V. Fat Emulsion),https://www.rxlist.com/nutrilipid-drug.htm
Nutropin (Somatropin (rDNA origin) for Inj),https://www.rxlist.com/nutropin-drug.htm
Nutropin AQ (Somatropin (rDNA origin)),https://www.rxlist.com/nutropin-aq-drug.htm
Nutropin Depot (Somatropin (rDNA origin) for Inj),https://www.rxlist.com/nutropin-depot-drug.htm
"Nuvail (Poly-ureaurethane, 16% nail solution)",https://www.rxlist.com/nuvail-drug.htm
"NuvaRing (Etonogestrel, Ethinyl Estradiol Vaginal Ring)",https://www.rxlist.com/nuvaring-drug.htm
Nuvessa (Metronidazole Vaginal Gel),https://www.rxlist.com/nuvessa-drug.htm
Nuvigil (Armodafinil),https://www.rxlist.com/nuvigil-drug.htm
Nuwiq (Antihemophilic Factor Recombinant Intravenous Infusion),https://www.rxlist.com/nuwiq-drug.htm
Nuzyra (Omadacycline for Injection),https://www.rxlist.com/nuzyra-drug.htm
Nyamyc (Nystatin Topical Powder),https://www.rxlist.com/nyamyc-drug.htm
Nymalize (Nimodipine Oral Solution),https://www.rxlist.com/nymalize-drug.htm
Nypozi (Filgrastim-txid Injection),https://www.rxlist.com/nypozi-drug.htm
Nystatin (Mycostatin),https://www.rxlist.com/mycostatin-drug.htm
Nystatin (oral) (Nystatin Oral Suspension),https://www.rxlist.com/nystatin-oral-suspension-drug.htm
"Nystatin and Triamcinolone Acetonide  (Nystatin and Triamcinolone Acetonide Cream, Ointment)",https://www.rxlist.com/nystatin-and-triamcinolone-acetonide-drug.htm
"Nystatin and Triamcinolone Acetonide Cream, Ointment (Nystatin and Triamcinolone Acetonide )",https://www.rxlist.com/nystatin-and-triamcinolone-acetonide-drug.htm
"Nystatin Cream (Nystatin Cream, Ointment)",https://www.rxlist.com/nystatin-cream-drug.htm
"Nystatin Cream, Ointment (Nystatin Cream)",https://www.rxlist.com/nystatin-cream-drug.htm
Nystatin Oral Suspension (Nystatin (oral)),https://www.rxlist.com/nystatin-oral-suspension-drug.htm
Nystatin Topical (Nystop),https://www.rxlist.com/nystop-drug.htm
Nystatin Topical Powder (Nyamyc),https://www.rxlist.com/nyamyc-drug.htm
Nystop (Nystatin Topical),https://www.rxlist.com/nystop-drug.htm
Nyvepria (Pegfilgrastim-apgf Injection),https://www.rxlist.com/nyvepria-drug.htm
Obeticholic Acid Tablets (Ocaliva),https://www.rxlist.com/ocaliva-drug.htm
Obiltoxaximab Intravenous Infusion (Anthim),https://www.rxlist.com/anthim-drug.htm
Obinutuzumab Injection (Gazyva),https://www.rxlist.com/gazyva-drug.htm
"Obizur (Antihemophilic Factor (Recombinant), Porcine Sequence] Powder for Intravenous Injection)",https://www.rxlist.com/obizur-drug.htm
Obredon (Hydrocodone Bitartrate and Guaifenesin Oral Solution),https://www.rxlist.com/obredon-drug.htm
Ocaliva (Obeticholic Acid Tablets),https://www.rxlist.com/ocaliva-drug.htm
"Ocella (Drospirenone/ethinyl Estradiol Tablets, for Oral Use)",https://www.rxlist.com/ocella-drug.htm
Ocrelizumab and Hyaluronidase-ocsq Injection (Ocrevus Zunovo),https://www.rxlist.com/ocrevus-zunovo-drug.htm
Ocrelizumab Injection (Ocrevus),https://www.rxlist.com/ocrevus-drug.htm
Ocrevus (Ocrelizumab Injection),https://www.rxlist.com/ocrevus-drug.htm
Ocrevus Zunovo (Ocrelizumab and Hyaluronidase-ocsq Injection),https://www.rxlist.com/ocrevus-zunovo-drug.htm
Ocriplasmin Injection (Jetrea),https://www.rxlist.com/jetrea-drug.htm
Octagam (Immune Globulin Intravenous (Human) 5% Liquid Preparation),https://www.rxlist.com/octagam-drug.htm
Octaplas (Pooled Plasma (Human) Solvent/Detergent),https://www.rxlist.com/octaplas-drug.htm
Octreoscan (Indium in -111 Pentetreotide Kit for Intravenous Use),https://www.rxlist.com/octreoscan-drug.htm
Octreotide Acetate (Sandostatin),https://www.rxlist.com/sandostatin-drug.htm
Octreotide Acetate Injection (Sandostatin LAR),https://www.rxlist.com/sandostatin-lar-drug.htm
"Octreotide Acetate Injection, for Subcutaneous Use (Bynfezia Pen)",https://www.rxlist.com/bynfezia-pen-drug.htm
Octreotide Oral Capsules (Mycapssa),https://www.rxlist.com/mycapssa-drug.htm
Ocucoat (Hydroxypropylmethylcellulose),https://www.rxlist.com/ocucoat-drug.htm
Ocufen (Flurbiprofen Sodium Ophthalmic Solution),https://www.rxlist.com/ocufen-drug.htm
Ocuflox (Ofloxacin Ophthalmic),https://www.rxlist.com/ocuflox-drug.htm
Odactra (Dermatophagoides Farinae and Dermatophagoides Pteronyssinus),https://www.rxlist.com/odactra-drug.htm
"Odefsey (Emtricitabine, Rilpivirine, and Tenofovir Alafenamide Fixed-dose Combination Tablets)",https://www.rxlist.com/odefsey-drug.htm
Odevixibat Capsules (Bylvay),https://www.rxlist.com/bylvay-drug.htm
Odevixibat Capsules (Bylvay Test),https://www.rxlist.com/bylvay-test-drug.htm
Odomzo (Sonidegib Capsules),https://www.rxlist.com/odomzo-drug.htm
Ofatumumab Injection (Arzerra),https://www.rxlist.com/arzerra-drug.htm
Ofatumumab Injection (Kesimpta),https://www.rxlist.com/kesimpta-drug.htm
Ofev (Nintedanib Capsules),https://www.rxlist.com/ofev-drug.htm
Ofirmev (Acetaminophen for Injection),https://www.rxlist.com/ofirmev-drug.htm
Ofloxacin (Floxin),https://www.rxlist.com/floxin-drug.htm
Ofloxacin Ophthalmic (Ocuflox),https://www.rxlist.com/ocuflox-drug.htm
Ofloxacin Ophthalmic Solution (Ofloxacin Ophthalmic Solution),https://www.rxlist.com/ofloxacin-ophthalmic-solution-drug.htm
Ofloxacin Otic Solution (Floxin Otic),https://www.rxlist.com/floxin-otic-drug.htm
Ofloxacin Otic Solution (Floxin Otic Singles),https://www.rxlist.com/floxin-otic-singles-drug.htm
Oforta (Fludarabine Phosphate Tablets),https://www.rxlist.com/oforta-drug.htm
Ogen (Estropipate),https://www.rxlist.com/ogen-drug.htm
"Ogivri (Trastuzumab-Dkst Injection, for Intravenous Use)",https://www.rxlist.com/ogivri-drug.htm
Ogsiveo (Nirogacestat Hydrobromide Tablets),https://www.rxlist.com/ogsiveo-drug.htm
Ohtuvayre (Ensifentrine Inhalation Suspension),https://www.rxlist.com/ohtuvayre-drug.htm
Ojemda (Tovorafenib Tablets),https://www.rxlist.com/ojemda-drug.htm
Ojjaara (Momelotinib Tablets),https://www.rxlist.com/ojjaara-drug.htm
Okebo (Doxycycline Monohydrate Capsules),https://www.rxlist.com/okebo-drug.htm
Olanzapine (Zyprexa),https://www.rxlist.com/zyprexa-drug.htm
Olanzapine and fluoxetine (Symbyax),https://www.rxlist.com/symbyax-drug.htm
Olanzapine and Samidorphan Tablets (Lybalvi),https://www.rxlist.com/lybalvi-drug.htm
Olanzapine Extended Release Injectable Suspension (Zyprexa Relprevv),https://www.rxlist.com/zyprexa-relprevv-drug.htm
Olaparib Capsules for Oral Administration (Lynparza),https://www.rxlist.com/lynparza-drug.htm
Olaratumab Injection (Lartruvo),https://www.rxlist.com/lartruvo-drug.htm
Oleptro (Trazodone Hydrochloride Extended-Release Tablets),https://www.rxlist.com/oleptro-drug.htm
Oliceridine Injection (Olinvyk),https://www.rxlist.com/olinvyk-drug.htm
Olinvyk (Oliceridine Injection),https://www.rxlist.com/olinvyk-drug.htm
Olipudase Alfa-rpcp for Injection (Xenpozyme),https://www.rxlist.com/xenpozyme-drug.htm
Olmesartan Medoxomil (Benicar),https://www.rxlist.com/benicar-drug.htm
Olmesartan Medoxomil Amlodipine Hydrochlorothiazide Tablets (Tribenzor),https://www.rxlist.com/tribenzor-drug.htm
Olmesartan Medoxomil-Hydrochlorothiazide (Benicar HCT),https://www.rxlist.com/benicar-hct-drug.htm
Olodaterol Inhalation Spray (Striverdi Respimat),https://www.rxlist.com/striverdi-respimat-drug.htm
Olopatadine (Patanol),https://www.rxlist.com/patanol-drug.htm
Olopatadine Hydrochloride and Mometasone Furoate Monohydrate Nasal Spray (Ryaltris),https://www.rxlist.com/ryaltris-drug.htm
Olopatadine Hydrochloride Nasal Spray (Patanase Nasal Spray),https://www.rxlist.com/patanase-nasal-spray-drug.htm
Olopatadine Hydrochloride Ophthalmic Solution (Pataday),https://www.rxlist.com/pataday-drug.htm
Olopatadine Hydrochloride Ophthalmic Solution (Pazeo),https://www.rxlist.com/pazeo-drug.htm
Olpruva (Sodium Phenylbutyrate Oral Suspension),https://www.rxlist.com/olpruva-drug.htm
Olsalazine Sodium Capsules (Dipentum),https://www.rxlist.com/dipentum-drug.htm
Olumiant (Baricitinib Tablets),https://www.rxlist.com/olumiant-drug.htm
Olutasidenib Capsules (Rezlidhia),https://www.rxlist.com/rezlidhia-drug.htm
Olux (Clobetasol Propionate),https://www.rxlist.com/olux-drug.htm
Olux-E (Clobetasol Propionate Foam),https://www.rxlist.com/olux-e-drug.htm
Olysio (Simeprevir Hard Gelatin Capsules),https://www.rxlist.com/olysio-drug.htm
Omacetaxine Mepesuccinate  (Synribo),https://www.rxlist.com/synribo-drug.htm
Omadacycline for Injection (Nuzyra),https://www.rxlist.com/nuzyra-drug.htm
Omalizumab (Xolair),https://www.rxlist.com/xolair-drug.htm
"Omaveloxolone Capsules, for Oral Use (Skyclarys)",https://www.rxlist.com/skyclarys-drug.htm
"Ombitasvir, Paritaprevir and Ritonavir Tablets (Technivie)",https://www.rxlist.com/technivie-drug.htm
"Ombitasvir, Paritaprevir, and Ritonavir tablets; Dasabuvir Tablets (Viekira Pak)",https://www.rxlist.com/viekira-pak-drug.htm
Omeclamox-Pak (Omeprazole Delayed-release Capsules),https://www.rxlist.com/omeclamox-pak-drug.htm
Omega-3-Acid Ethyl Esters (Lovaza),https://www.rxlist.com/lovaza-drug.htm
Omega-3-Acid Ethyl Esters A Capsules (Omtryg),https://www.rxlist.com/omtryg-drug.htm
Omega-3-carboxylic Acids Soft-gelatin Capsules (Epanova),https://www.rxlist.com/epanova-drug.htm
Omegaven (Fish Oil Triglycerides Injectable Emulsion),https://www.rxlist.com/omegaven-drug.htm
Omeprazole (Prilosec),https://www.rxlist.com/prilosec-drug.htm
Omeprazole and Sodium Bicarbonate for Oral Suspension (Konvomep),https://www.rxlist.com/konvomep-drug.htm
Omeprazole Delayed-release Capsules (Omeclamox-Pak),https://www.rxlist.com/omeclamox-pak-drug.htm
"Omeprazole Magnesium, Amoxicillin and Rifabutin Delayed-release Capsules (Talicia)",https://www.rxlist.com/talicia-drug.htm
"Omeprazole, Sodium Bicarbonate (Zegerid)",https://www.rxlist.com/zegerid-drug.htm
Omidenepag Isopropyl Ophthalmic Solution (Omlonti),https://www.rxlist.com/omlonti-drug.htm
Omidria (Phenylephrine and Ketorolac Injection),https://www.rxlist.com/omidria-drug.htm
Omidubicel-onlv Suspension for Infusion (Omisirge),https://www.rxlist.com/omisirge-drug.htm
Omisirge (Omidubicel-onlv Suspension for Infusion),https://www.rxlist.com/omisirge-drug.htm
Omlonti (Omidenepag Isopropyl Ophthalmic Solution),https://www.rxlist.com/omlonti-drug.htm
Omnaris (Ciclesonide Nasal Spray),https://www.rxlist.com/omnaris-drug.htm
Omnicef (Cefdinir),https://www.rxlist.com/omnicef-drug.htm
Omnipaque (Iohexol Injection),https://www.rxlist.com/omnipaque-drug.htm
Omnipred (Prednisolone Acetate),https://www.rxlist.com/omnipred-drug.htm
Omniscan (Gadodiamide),https://www.rxlist.com/omniscan-drug.htm
Omnitrope (Somatropin [ rDNA origin] Injection),https://www.rxlist.com/omnitrope-drug.htm
Omontys (Peginesatide),https://www.rxlist.com/omontys-drug.htm
Omtryg (Omega-3-Acid Ethyl Esters A Capsules),https://www.rxlist.com/omtryg-drug.htm
Omvoh (Mirikizumab-mrkz Injection),https://www.rxlist.com/omvoh-drug.htm
OnabotulinumtoxinA for Injection (Botox Cosmetic),https://www.rxlist.com/botox-cosmetic-drug.htm
Onasemnogene Abeparvovec-xioi Suspension for IV Use (Zolgensma),https://www.rxlist.com/zolgensma-drug.htm
Oncaspar (Pegaspargase),https://www.rxlist.com/oncaspar-drug.htm
Ondansetron Hydrochloride (Zofran)  (Ondansetron Hydrochloride Tablets),https://www.rxlist.com/ondansetron-hydrochloride-drug.htm
Ondansetron Hydrochloride Injection (Zofran Injection),https://www.rxlist.com/zofran-injection-drug.htm
Ondansetron Hydrochloride Tablets (Ondansetron Hydrochloride (Zofran) ),https://www.rxlist.com/ondansetron-hydrochloride-drug.htm
Ondansetron Hydrochloride Tablets and Solution (Zofran),https://www.rxlist.com/zofran-drug.htm
Ondansetron Oral Soluble Film (Zuplenz),https://www.rxlist.com/zuplenz-drug.htm
"Onexton (Cindamycin Phosphate and Benzoyl Peroxide Gel, 1.2%/3.75)",https://www.rxlist.com/onexton-drug.htm
Onfi (Clobazam Tablets and Oral Suspension),https://www.rxlist.com/onfi-drug.htm
Ongentys (Opicapone Capsules),https://www.rxlist.com/ongentys-drug.htm
Onglyza (Saxagliptin Tablets),https://www.rxlist.com/onglyza-drug.htm
Onivyde (Irinotecan Liposome Injection),https://www.rxlist.com/onivyde-drug.htm
Onmel (Itraconazole Oral Administration),https://www.rxlist.com/onmel-drug.htm
Onpattro (Patisiran Lipid Complex Injection),https://www.rxlist.com/onpattro-drug.htm
Onsolis (Fentanyl Buccal Soluble Film),https://www.rxlist.com/onsolis-drug.htm
Ontak (Denileukin Diftitox),https://www.rxlist.com/ontak-drug.htm
Ontruzant (Trastuzumab-dttb for Injection),https://www.rxlist.com/ontruzant-drug.htm
Onureg (Azacitidine Tablets),https://www.rxlist.com/onureg-drug.htm
Onyda XR (Clonidine Hydrochloride Extended-release Oral Suspension),https://www.rxlist.com/onyda-xr-drug.htm
Onzetra Xsail (Sumatriptan Nasal Powder Nasal Administration),https://www.rxlist.com/onzetra-xsail-drug.htm
Opana (Oxymorphone Hydrochloride),https://www.rxlist.com/opana-drug.htm
Opana ER (Oxymorphone Hydrochloride Extended Release),https://www.rxlist.com/opana-er-drug.htm
Opdivo (Nivolumab Injection),https://www.rxlist.com/opdivo-drug.htm
Opdualag (Nivolumab and Relatlimab-rmbw Injection),https://www.rxlist.com/opdualag-drug.htm
Opfolda (Miglustat Capsules),https://www.rxlist.com/opfolda-drug.htm
Opicapone Capsules (Ongentys),https://www.rxlist.com/ongentys-drug.htm
Opill - Now Available OTC (Norgestrel Tablets),https://www.rxlist.com/opill-drug.htm
Opipza (Aripiprazole Oral Film),https://www.rxlist.com/opipza-drug.htm
Oprelvekin (Neumega),https://www.rxlist.com/neumega-drug.htm
Opsumit (Macitentan Tablets),https://www.rxlist.com/opsumit-drug.htm
Opsynvi  (Macitentan-Tadalafil Tablets),https://www.rxlist.com/opsynvi-drug.htm
Opticrom (Cromolyn Sodium Ophthalmic Solution),https://www.rxlist.com/opticrom-drug.htm
OptiMARK (Gadoversetamide Injection),https://www.rxlist.com/optimark-drug.htm
Optipranolol (Metipranolol Ophthalmic Solution),https://www.rxlist.com/optipranolol-drug.htm
Optiray Injection (Ioversol Injection),https://www.rxlist.com/optiray-injection-drug.htm
Optison (Perflutren Protein-Type A Microspheres),https://www.rxlist.com/optison-drug.htm
Optivar (Azelastine hydrochloride),https://www.rxlist.com/optivar-drug.htm
Opuviz (Aflibercept-yszy Injection),https://www.rxlist.com/opuviz-drug.htm
Opvee (Nalmefene Nasal Spray),https://www.rxlist.com/opvee-drug.htm
Opzelura (Ruxolitinib Cream),https://www.rxlist.com/opzelura-drug.htm
Orabloc (Articaine HCl and Epinephrine Injection),https://www.rxlist.com/orabloc-drug.htm
Oracea (Doxycycline),https://www.rxlist.com/oracea-drug.htm
Oral Mucoadhesive (MuGard),https://www.rxlist.com/mugard-drug.htm
Oral Poliovirus Vaccine (Orimune),https://www.rxlist.com/orimune-drug.htm
"Oralair (Sweet Vernal, Orchard, Perennial Rye, Timothy, and Kentucky Blue Grass Mixed Pollens Allergen Extract Sublingual Tablets)",https://www.rxlist.com/oralair-drug.htm
Orally Administered Prescription Medical Food (Vayarol ),https://www.rxlist.com/vayarol-drug.htm
Oralone (Triamcinolone Acetonide Dental Paste),https://www.rxlist.com/oralone-drug.htm
Oraltag (Iohexol for Oral Solution),https://www.rxlist.com/oraltag-drug.htm
Orap (Pimozide),https://www.rxlist.com/orap-drug.htm
Orapred ODT (Prednisolone Sodium Phosphate),https://www.rxlist.com/orapred-odt-drug.htm
Oraqix (Lidocaine and Prilocaine Periodontal Gel),https://www.rxlist.com/oraqix-drug.htm
OraVerse (Phentolamine Mesylate Injection),https://www.rxlist.com/oraverse-drug.htm
Oravig (Miconazole Buccal Tablets),https://www.rxlist.com/oravig-drug.htm
Orbactiv IV (Orbactiv Oritavancin Injection),https://www.rxlist.com/orbactiv-iv-drug.htm
Orbactiv Oritavancin Injection (Orbactiv IV),https://www.rxlist.com/orbactiv-iv-drug.htm
"Orbivan (Butalbital, Acetaminophen, and Caffeine Capsules, USP)",https://www.rxlist.com/orbivan-drug.htm
Orencia (Abatacept),https://www.rxlist.com/orencia-drug.htm
Orenitram (Treprostinil Tablets),https://www.rxlist.com/orenitram-drug.htm
Orfadin (Nitisinone Capsules and Oral Suspension),https://www.rxlist.com/orfadin-drug.htm
Organidin NR (Guaifenesin),https://www.rxlist.com/organidin-nr-drug.htm
Orgovyx (Relugolix Tablets),https://www.rxlist.com/orgovyx-drug.htm
"Oriahnn (Elagolix, Estradiol, and norethindrone acetate capsules; elagolix capsules)",https://www.rxlist.com/oriahnn-drug.htm
Orilissa (Elagolix Tablets),https://www.rxlist.com/orilissa-drug.htm
Orimune (Oral Poliovirus Vaccine),https://www.rxlist.com/orimune-drug.htm
Oritavancin for Injeciton (Kimyrsa),https://www.rxlist.com/kimyrsa-drug.htm
Orkambi (Lumacaftor and Ivacaftor Film-coated Tablets for Oral Administration),https://www.rxlist.com/orkambi-drug.htm
Orlaam (Levomethadyl Acetate),https://www.rxlist.com/orlaam-drug.htm
Orladeyo (Berotralstat Capsules),https://www.rxlist.com/orladeyo-drug.htm
Orlistat 120 mg (Xenical),https://www.rxlist.com/xenical-drug.htm
Orlistat 60 mg (Alli),https://www.rxlist.com/alli-drug.htm
Ormalvi (Dichlorphenamide Tablets),https://www.rxlist.com/ormalvi-drug.htm
Orphenadrine Citrate (Orphenadrine Citrate for Injection),https://www.rxlist.com/orphenadrine-citrate-drug.htm
Orphenadrine Citrate for Injection (Orphenadrine Citrate),https://www.rxlist.com/orphenadrine-citrate-drug.htm
Orphenadrine Citrate with Aspirin and Caffeine (Norgesic),https://www.rxlist.com/norgesic-drug.htm
"Orphenadrine Citrate, Asprin and Caffeine Tablets (Orphengesic )",https://www.rxlist.com/orphengesic-drug.htm
Orphenadrine Injection (Norflex),https://www.rxlist.com/norflex-drug.htm
"Orphengesic  (Orphenadrine Citrate, Asprin and Caffeine Tablets)",https://www.rxlist.com/orphengesic-drug.htm
Orserdu (Elacestrant Tablets),https://www.rxlist.com/orserdu-drug.htm
Orsythia (Levonorgestrel and Ethinyl Estradiol Tablets),https://www.rxlist.com/orsythia-drug.htm
"Ortho Evra (Norelgestromin, Ethinyl Estradiol Transdermal)",https://www.rxlist.com/ortho-evra-drug.htm
Ortho Micronor (Norethindrone),https://www.rxlist.com/ortho-micronor-drug.htm
Ortho Tri-Cyclen / Ortho-Cyclen (Norgestimate and Ethinyl Estradiol),https://www.rxlist.com/ortho-tri-cyclen-drug.htm
