INDEX,Drug_Name,URL
5175,Mirtazapine Tablets (Mirtazapine),https://www.rxlist.com/mirtazapine-drug.htm
5176,Mirvaso (Brimonidine Topical Gel),https://www.rxlist.com/mirvaso-drug.htm
5177,Mirvetuximab Soravtansine-gynx Injection (Elahere),https://www.rxlist.com/elahere-drug.htm
5178,Misoprostol (Cytotec),https://www.rxlist.com/cytotec-drug.htm
5179,Mitapivat Tablets (Pyrukynd),https://www.rxlist.com/pyrukynd-drug.htm
5180,Mithracin (Plicamycin),https://www.rxlist.com/mithracin-drug.htm
5181,Mitigare (Colchicine Capsules),https://www.rxlist.com/mitigare-drug.htm
5182,Mitigo (Morphine Sulfate Injection),https://www.rxlist.com/mitigo-drug.htm
5183,Mitomycin (Mutamycin),https://www.rxlist.com/mutamycin-drug.htm
5184,Mitomycin (Mitosol),https://www.rxlist.com/mitosol-drug.htm
5185,Mitomycin for Pyelocalyceal Solution (Jelmyto),https://www.rxlist.com/jelmyto-drug.htm
5186,Mitosol (Mitomycin),https://www.rxlist.com/mitosol-drug.htm
5187,Mitotane (Lysodren),https://www.rxlist.com/lysodren-drug.htm
5188,Mitoxantrone for Injection Concentrate (Novantrone),https://www.rxlist.com/novantrone-drug.htm
5189,Mivacron (Mivacurium Chloride Injection),https://www.rxlist.com/mivacron-drug.htm
5190,Mivacurium Chloride Injection (Mivacron),https://www.rxlist.com/mivacron-drug.htm
5191,Mixed Salts of a Single-entity Amphetamine Product Capsules (Mydayis),https://www.rxlist.com/mydayis-drug.htm
5192,Moban (Molindone Hydrochloride Tablets),https://www.rxlist.com/moban-drug.htm
5193,Mobic (Meloxicam),https://www.rxlist.com/mobic-drug.htm
5194,Mobocertinib Capsules (Exkivity),https://www.rxlist.com/exkivity-drug.htm
5195,Modafinil (Provigil),https://www.rxlist.com/provigil-drug.htm
5196,Moderiba (Ribavirin Tablets),https://www.rxlist.com/moderiba-drug.htm
5197,Moderna COVID-19 Vaccine (COVID-19 Vaccine),https://www.rxlist.com/moderna-covid-19-vaccine-drug.htm
5198,Moduretic (Amiloride and Hydrochlorothiazide),https://www.rxlist.com/moduretic-drug.htm
5199,Moexipril (Univasc),https://www.rxlist.com/univasc-drug.htm
5200,Moexipril HCl Hydrochlorothiazide Tablets (Uniretic),https://www.rxlist.com/uniretic-drug.htm
5201,Mogamulizumab-kpkc Injection (Poteligeo),https://www.rxlist.com/poteligeo-drug.htm
5202,Molindone Hydrochloride Tablets (Moban),https://www.rxlist.com/moban-drug.htm
5203,Molnupiravir (Lagevrio),https://www.rxlist.com/lagevrio-drug.htm
5204,Momelotinib Tablets (Ojjaara),https://www.rxlist.com/ojjaara-drug.htm
5205,Mometasone Furoate (Asmanex),https://www.rxlist.com/asmanex-drug.htm
5206,Mometasone Furoate (Elocon),https://www.rxlist.com/elocon-drug.htm
5207,Mometasone Furoate (Sinuva),https://www.rxlist.com/sinuva-drug.htm
5208,Mometasone Furoate (nasal spray) (Nasonex),https://www.rxlist.com/nasonex-drug.htm
5209,Mometasone Furoate Inhalation Powder (Asmanex Twisthaler),https://www.rxlist.com/asmanex-twisthaler-drug.htm
5210,Mometasone Furoate Lotion (Elocon Lotion),https://www.rxlist.com/elocon-lotion-drug.htm
5211,Mometasone Furoate Ointment (Elocon Ointment),https://www.rxlist.com/elocon-ointment-drug.htm
5212,"Mometasone Furoate, Formoterol Fumarate Dihydrate Inhalation (Dulera)",https://www.rxlist.com/dulera-drug.htm
5213,Monistat Vaginal Cream (Miconazole Nitrate Vaginal Cream),https://www.rxlist.com/monistat-vaginal-cream-drug.htm
5214,Monistat-Derm (Miconazole),https://www.rxlist.com/monistat-derm-drug.htm
5215,Monjuvi (Tafasitamab-cxix Injection ),https://www.rxlist.com/monjuvi-drug.htm
5216,Mono-Linyah (Norgestimate/Ethinyl Estradiol),https://www.rxlist.com/mono-linyah-drug.htm
5217,Mono-Vacc (Tuberculin (mono-vaccine)),https://www.rxlist.com/mono-vacc-drug.htm
5218,Monoclate-P (Antihemophilic Factor),https://www.rxlist.com/monoclate-p-drug.htm
5219,Monodox (Doxycycline),https://www.rxlist.com/monodox-drug.htm
5220,Monoferric (Ferric Derisomaltose Injection),https://www.rxlist.com/monoferric-drug.htm
5221,"Monoket (Isosorbide Mononitrate, USP)",https://www.rxlist.com/monoket-drug.htm
5222,Monomethyl Fumarate Delayed-release Capsules (Bafiertam),https://www.rxlist.com/bafiertam-drug.htm
5223,Mononine (Coagulation Factor IX (Human)),https://www.rxlist.com/mononine-drug.htm
5224,Monopril (Fosinopril Sodium),https://www.rxlist.com/monopril-drug.htm
5225,Monopril HCT (Fosinopril Sodium-Hydrochlorothiazide Tablets),https://www.rxlist.com/monopril-hct-drug.htm
5226,Monovisc (High Molecular Weight Hyaluronan Injection),https://www.rxlist.com/monovisc-drug.htm
5227,Montelukast Sodium (Singulair),https://www.rxlist.com/singulair-drug.htm
5228,Monurol (Fosfomycin),https://www.rxlist.com/monurol-drug.htm
5229,Morgidox ( Doxycycline Hyclate),https://www.rxlist.com/morgidox-drug.htm
5230,Morphabond (Morphine Sulfate Extended-release Tablets),https://www.rxlist.com/morphabond-drug.htm
5231,Morphine Injection (Duramorph),https://www.rxlist.com/duramorph-drug.htm
5232,Morphine Sulfate (Avinza),https://www.rxlist.com/avinza-drug.htm
5233,Morphine Sulfate (Roxanol),https://www.rxlist.com/roxanol-drug.htm
5234,morphine sulfate (Morphine Sulfate Tablets),https://www.rxlist.com/morphine-sulfate-tablets-drug.htm
5235,Morphine Sulfate and Naltrexone Hydrochloride (Embeda),https://www.rxlist.com/embeda-drug.htm
5236,Morphine Sulfate Controlled-Release (MS-Contin),https://www.rxlist.com/ms-contin-drug.htm
5237,"Morphine Sulfate Drops, Suppositories, Syrup, Tablets (Statex)",https://www.rxlist.com/statex-drug.htm
5238,Morphine Sulfate Extended-Release (Kadian),https://www.rxlist.com/kadian-drug.htm
5239,Morphine Sulfate Extended-release Tablets (Morphabond),https://www.rxlist.com/morphabond-drug.htm
5240,Morphine Sulfate Extended-release Tablets (Morphine Tablets),https://www.rxlist.com/morphine-tablets-drug.htm
5241,Morphine Sulfate Extended-release Tablets (Arymo ER),https://www.rxlist.com/arymo-er-drug.htm
5242,Morphine Sulfate Injection (Mitigo),https://www.rxlist.com/mitigo-drug.htm
5243,Morphine Sulfate Oral Solution (Morphine Sulfate Oral Solution),https://www.rxlist.com/morphine-sulfate-oral-solution-drug.htm
5244,Morphine Sulfate Preservative-free Sterile Solution (Infumorph),https://www.rxlist.com/infumorph-drug.htm
5245,Morphine Sulfate Tablets (morphine sulfate),https://www.rxlist.com/morphine-sulfate-tablets-drug.htm
5246,Morphine Sulfate XR Liposome Injection (DepoDur),https://www.rxlist.com/depodur-drug.htm
5247,Morphine Tablets (Morphine Sulfate Extended-release Tablets),https://www.rxlist.com/morphine-tablets-drug.htm
5248,Morrhuate Sodium (Morrhuate Sodium Injection),https://www.rxlist.com/morrhuate-sodium-drug.htm
5249,Morrhuate Sodium Injection (Morrhuate Sodium),https://www.rxlist.com/morrhuate-sodium-drug.htm
5250,Mosunetuzumab-axgb Injection (Lunsumio),https://www.rxlist.com/lunsumio-drug.htm
5251,Motegrity (Prucalopride Tablets),https://www.rxlist.com/motegrity-drug.htm
5252,Motixafortide for Injection (Aphexda),https://www.rxlist.com/aphexda-drug.htm
5253,Motofen (Difenoxin and Atropine),https://www.rxlist.com/motofen-drug.htm
5254,Motpoly XR (Lacosamide Extended-release Capsules),https://www.rxlist.com/motpoly-xr-drug.htm
5255,Motrin (Ibuprofen),https://www.rxlist.com/ibuprofen-drug.htm
5256,Mounjaro (Tirzepatide Injection),https://www.rxlist.com/mounjaro-drug.htm
5257,Movantik (Naloxegol Tablets),https://www.rxlist.com/movantik-drug.htm
5258,"MoviPrep (PEG-3350, Sodium Sulfate, Sodium Chloride, Potassium Chloride, Sodium Ascorbate, Ascorbic Acid )",https://www.rxlist.com/moviprep-drug.htm
5259,Moxatag (Amoxicillin Extended-Release Tablets),https://www.rxlist.com/moxatag-drug.htm
5260,Moxetumomab Pasudotox-tdfk for Injection (Lumoxiti),https://www.rxlist.com/lumoxiti-drug.htm
5261,Moxeza (Moxifloxacin Hydrochloride Ophthalmic Solution),https://www.rxlist.com/moxeza-drug.htm
5262,Moxidectin (Moxidectin Tablets),https://www.rxlist.com/moxidectin-drug.htm
5263,Moxidectin Tablets (Moxidectin),https://www.rxlist.com/moxidectin-drug.htm
5264,Moxifloxacin (Vigamox),https://www.rxlist.com/vigamox-drug.htm
5265,Moxifloxacin HCL (Avelox),https://www.rxlist.com/avelox-drug.htm
5266,Moxifloxacin Hydrochloride Ophthalmic Solution (Moxeza),https://www.rxlist.com/moxeza-drug.htm
5267,Mozobil (Plerixafor Injection),https://www.rxlist.com/mozobil-drug.htm
5268,mRESVIA (Respiratory Syncytial Virus Vaccine),https://www.rxlist.com/mresvia-drug.htm
5269,MS-Contin (Morphine Sulfate Controlled-Release),https://www.rxlist.com/ms-contin-drug.htm
5270,Mucinex (Dextromethorphan Guaifenesin Bi-Layer Tablets),https://www.rxlist.com/mucinex-drug.htm
5271,MuGard (Oral Mucoadhesive),https://www.rxlist.com/mugard-drug.htm
5272,Mulpleta (Lusutrombopag Tablets),https://www.rxlist.com/mulpleta-drug.htm
5273,Multaq (Dronedarone Tablets),https://www.rxlist.com/multaq-drug.htm
5274,Multi Vitamin Concentrate (intravenous infusion) (MVI),https://www.rxlist.com/multi-vitamin-concentrate-drug.htm
5275,Multi-Vitamin Injection (MVI Adult),https://www.rxlist.com/mvi-adult-drug.htm
5276,MultiHance (Gadobenate Dimeglumine Injection),https://www.rxlist.com/multihance-drug.htm
5277,Multiple Electrolytes and Dextrose Injection (Plasma-Lyte 148 and 5% Dextrose Injection),https://www.rxlist.com/plasma-lyte-148d5-drug.htm
5278,Multiple Electrolytes and Dextrose Injection (Plasma-Lyte M and 5% Dextrose Injection),https://www.rxlist.com/plasma-lyte-md5-drug.htm
5279,Multiple Electrolytes and Dextrose Injection in AVIVA Plastic Container (Plasma-Lyte 56 and 5% Dextrose),https://www.rxlist.com/plasma-lyte-56d5-drug.htm
5280,Multiple Electrolytes and Dextrose Injection in Viaflex Plastic Container (Plasma-Lyte 56 and Dextrose),https://www.rxlist.com/plasma-lyte-56-drug.htm
5281,Multiple Electrolytes Inj (Plasma-Lyte 148),https://www.rxlist.com/plasma-lyte-148-drug.htm
5282,Multiple Electrolytes Injection (PlasmaLyte A),https://www.rxlist.com/plasma-lyte-a-drug.htm
5283,Multiple Electrolytes Injection (PlasmaLyte R),https://www.rxlist.com/plasma-lyte-r-drug.htm
5284,Multiple Vitamins for Infusion (Infuvite Adult Pharmacy Bulk Package),https://www.rxlist.com/infuvite-adult-pharmacy-bulk-package-drug.htm
5285,Multiple Vitamins For Infusion Pharmacy Bulk Package (Infuvite Pediatric Pharmacy Bulk Package),https://www.rxlist.com/infuvite-pediatric-pharmacy-bulk-package-drug.htm
5286,Multiple Vitamins for Injection  (Infuvite Pediatric IV),https://www.rxlist.com/infuvite-pediatric-iv-drug.htm
5287,Multiple Vitamins Injection (Infuvite Adult Injection),https://www.rxlist.com/infuvite-adult-injection-drug.htm
5288,Multitrace 5 Concentrate (Trace Metal-5 Combination),https://www.rxlist.com/multitrace-5-drug.htm
5289,Multivitamin Capsules (Folivane),https://www.rxlist.com/folivane-drug.htm
5290,"Multivitamin, Iron and Fluoride (Poly-Vi-Flor)",https://www.rxlist.com/poly-vi-flor-drug.htm
5291,Multivitamins for Infusion (Cernevit),https://www.rxlist.com/cernevit-drug.htm
5292,"Multrys (Trace Elements Injection 4*, USP)",https://www.rxlist.com/multrys-drug.htm
5293,Mumps Skin Test Antigen (Mumps Skin Test Antigen),https://www.rxlist.com/mumps-skin-test-antigen-drug.htm
5294,Mumps Virus Vaccine Live (Mumpsvax),https://www.rxlist.com/mumpsvax-drug.htm
5295,Mumpsvax (Mumps Virus Vaccine Live),https://www.rxlist.com/mumpsvax-drug.htm
5296,Mupirocin (Bactroban Ointment),https://www.rxlist.com/bactroban-ointment-drug.htm
5297,Mupirocin Calcium Cream (Bactroban Cream),https://www.rxlist.com/bactroban-cream-drug.htm
5298,Mupirocin Calcium Ointment (Bactroban Nasal),https://www.rxlist.com/bactroban-nasal-drug.htm
5299,Mupirocin Cream (mupirocin cream),https://www.rxlist.com/mupirocin-cream-drug.htm
5300,Mupirocin Ointment (Centany),https://www.rxlist.com/centany-drug.htm
5301,Muse (Alprostadil Urethral Suppository),https://www.rxlist.com/muse-drug.htm
5302,Mustargen (Mechlorethamine HCl),https://www.rxlist.com/mustargen-drug.htm
5303,Mutamycin (Mitomycin),https://www.rxlist.com/mutamycin-drug.htm
5304,Mvasi (Bevacizumab-awwb Solution for Intravenous Infusion),https://www.rxlist.com/mvasi-drug.htm
5305,MVI (Multi Vitamin Concentrate (intravenous infusion)),https://www.rxlist.com/multi-vitamin-concentrate-drug.htm
5306,MVI Adult (Multi-Vitamin Injection),https://www.rxlist.com/mvi-adult-drug.htm
5307,Myalept (Metreleptin for Injection),https://www.rxlist.com/myalept-drug.htm
5308,Myambutol (Ethambutol),https://www.rxlist.com/myambutol-drug.htm
5309,Mycamine (Micafungin Sodium),https://www.rxlist.com/mycamine-drug.htm
5310,Mycapssa (Octreotide Oral Capsules),https://www.rxlist.com/mycapssa-drug.htm
5311,Mycelex (Clotrimazole),https://www.rxlist.com/mycelex-drug.htm
5312,Mycobutin (Rifabutin),https://www.rxlist.com/mycobutin-drug.htm
5313,Mycophenolate Mofetil (CellCept),https://www.rxlist.com/cellcept-drug.htm
5314,Mycophenolate Mofetil Oral Suspension (Myhibbin),https://www.rxlist.com/myhibbin-drug.htm
5315,Mycophenolic Acid (Myfortic),https://www.rxlist.com/myfortic-drug.htm
5316,Mycostatin (Nystatin),https://www.rxlist.com/mycostatin-drug.htm
5317,Mydayis (Mixed Salts of a Single-entity Amphetamine Product Capsules),https://www.rxlist.com/mydayis-drug.htm
5318,MydCombi (Tropicamide and Phenylephrine Hydrochloride Ophthalmic Spray),https://www.rxlist.com/mydcombi-drug.htm
5319,Mydriacil (Tropicamide Ophthalmic Solution),https://www.rxlist.com/mydriacil-drug.htm
5320,"Myfembree (Relugolix, Estradiol, and Norethindrone Acetate Tablets)",https://www.rxlist.com/myfembree-drug.htm
5321,Myfortic (Mycophenolic Acid),https://www.rxlist.com/myfortic-drug.htm
5322,Myhibbin (Mycophenolate Mofetil Oral Suspension),https://www.rxlist.com/myhibbin-drug.htm
5323,Myleran Tablets (Busulfan Tablets),https://www.rxlist.com/myleran-drug.htm
5324,Mylotarg (Gemtuzumab Ozogamicin for Injection),https://www.rxlist.com/mylotarg-drug.htm
5325,Myobloc (RimabotulinumtoxinB),https://www.rxlist.com/myobloc-drug.htm
5326,Myochrysine (Gold Sodium Thiomalate),https://www.rxlist.com/myochrysine-drug.htm
5327,Myorisan (Isotretinoin Capsules),https://www.rxlist.com/myorisan-drug.htm
5328,Myoview (Technetium Tc99m Tetrofosmin Kit),https://www.rxlist.com/myoview-drug.htm
5329,Myozyme (Alglucosidase Alfa),https://www.rxlist.com/myozyme-drug.htm
5330,Myrbetriq (Mirabegron),https://www.rxlist.com/myrbetriq-drug.htm
5331,Mysoline (Primidone),https://www.rxlist.com/mysoline-drug.htm
5332,Mytelase (Ambenoium Chloride),https://www.rxlist.com/mytelase-drug.htm
5333,"Mytesi (Crofelemer Delayed-release Tablets, for Oral Use)",https://www.rxlist.com/mytesi-drug.htm
5334,Myxredlin (Insulin Regular Human),https://www.rxlist.com/myxredlin-drug.htm
5335,Myzilra (Levonorgestrel and Ethinyl Estradiol Tablets),https://www.rxlist.com/myzilra-drug.htm
5336,N-acetyl-L-cysteine (Acetylcysteine Solution (Mucomyst)),https://www.rxlist.com/acetylcysteine-solution-drug.htm
5337,Nabi-HB (Hepatitis B Vaccine Recombinant),https://www.rxlist.com/nabi-hb-drug.htm
5338,Nabilone Capsules (Cesamet),https://www.rxlist.com/cesamet-drug.htm
5339,Nabumetone (Relafen),https://www.rxlist.com/relafen-drug.htm
5340,Nabumetone (Relafen-DS),https://www.rxlist.com/relafen-ds-drug.htm
5341,Nacellate (Sodium Chloride Injection),https://www.rxlist.com/nacellate-drug.htm
5342,"Nadofaragene Firadenovec-vncg Suspension, for Intravesical Use (Adstiladrin)",https://www.rxlist.com/adstiladrin-drug.htm
5343,Nadolol (Corgard),https://www.rxlist.com/corgard-drug.htm
5344,Nadolol and Bendroflumethiazide (Corzide),https://www.rxlist.com/corzide-drug.htm
5345,Nafarelin Acetate for Central Precocious Puberty (Synarel),https://www.rxlist.com/synarel-drug.htm
5346,Nafcillin Injection (Nafcillin Sodium),https://www.rxlist.com/nafcillin-drug.htm
5347,Nafcillin Sodium (Nafcillin Injection),https://www.rxlist.com/nafcillin-drug.htm
5348,Naftifine (Naftin Gel),https://www.rxlist.com/naftin-gel-drug.htm
5349,Naftifine Hcl (Naftin Cream),https://www.rxlist.com/naftin-cream-drug.htm
5350,Naftin Cream (Naftifine Hcl),https://www.rxlist.com/naftin-cream-drug.htm
5351,Naftin Gel (Naftifine),https://www.rxlist.com/naftin-gel-drug.htm
5352,Naglazyme (Galsulfase),https://www.rxlist.com/naglazyme-drug.htm
5353,Nalbuphine hydrochloride (Nubain),https://www.rxlist.com/nubain-drug.htm
5354,Naldemedine Tablets (Symproic),https://www.rxlist.com/symproic-drug.htm
5355,Nalfon (Fenoprofen Calcium),https://www.rxlist.com/nalfon-drug.htm
5356,Nalidixic Acid (NegGram),https://www.rxlist.com/neggram-drug.htm
5357,Nalidixic Acid (NegGram Caplets),https://www.rxlist.com/neggram-caplets-drug.htm
5358,Nalmefene for Intramuscular for Subcutaneous Use (Zurnai),https://www.rxlist.com/zurnai-drug.htm
5359,Nalmefene Hydrochloride (Revex),https://www.rxlist.com/revex-drug.htm
5360,Nalmefene Nasal Spray (Opvee),https://www.rxlist.com/opvee-drug.htm
5361,Naloxegol Tablets (Movantik),https://www.rxlist.com/movantik-drug.htm
5362,Naloxone Hydrochloride Auto-injector for Injection (Evzio),https://www.rxlist.com/evzio-drug.htm
5363,Naloxone Hydrochloride Injection (Narcan),https://www.rxlist.com/narcan-drug.htm
5364,Naloxone Hydrochloride Injection (Zimhi),https://www.rxlist.com/zimhi-drug.htm
5365,Naloxone Hydrochloride Nasal Spray (Narcan Nasal),https://www.rxlist.com/narcan-nasal-drug.htm
5366,Naloxone Hydrochloride Nasal Spray (Kloxxado),https://www.rxlist.com/kloxxado-drug.htm
5367,Naloxone Hydrochloride Nasal Spray (Rextovy),https://www.rxlist.com/rextovy-drug.htm
5368,Naloxone Hydrochloride Nasal Spray (Rezenopy),https://www.rxlist.com/rezenopy-drug.htm
5369,Naloxone Hydrochloride Spray (RiVive),https://www.rxlist.com/rivive-drug.htm
5370,Naltrexone (Revia),https://www.rxlist.com/revia-drug.htm
5371,Naltrexone HCl and Bupropion HCl Extended-Release Tablets (Contrave),https://www.rxlist.com/contrave-drug.htm
5372,naltrexone hydrochloride (Naltrexone Hydrochloride Tablets),https://www.rxlist.com/naltrexone-hydrochloride-drug.htm
5373,Naltrexone Hydrochloride Tablets (naltrexone hydrochloride),https://www.rxlist.com/naltrexone-hydrochloride-drug.htm
5374,Naltrexone XR Inj (Vivitrol),https://www.rxlist.com/vivitrol-drug.htm
5375,Namenda (Memantine HCL),https://www.rxlist.com/namenda-drug.htm
5376,Namenda XR (Memantine Hydrochloride Extended Release Capsules),https://www.rxlist.com/namenda-xr-drug.htm
5377,Namzaric (Memantine Hydrochloride Extended-release and Donepezil Hydrochloride Capsules),https://www.rxlist.com/namzaric-drug.htm
5378,Naphazoline Hydrochloride and Pheniramine Maleate Solution and Drops (Naphcon A),https://www.rxlist.com/naphcon-a-drug.htm
5379,Naphcon A (Naphazoline Hydrochloride and Pheniramine Maleate Solution and Drops),https://www.rxlist.com/naphcon-a-drug.htm
5380,Naprelan (Naproxen Sodium),https://www.rxlist.com/naprelan-drug.htm
5381,"Naprosyn, Anaprox, Anaprox DS (Naproxen)",https://www.rxlist.com/naprosyn-drug.htm
5382,"Naproxen (Naprosyn, Anaprox, Anaprox DS)",https://www.rxlist.com/naprosyn-drug.htm
